"","MEMBERSHIP_ID","tot_mem","COHORT_MONTH","MEMBERSHIP_TYPE_CODE","MEMBERSHIP_TYPE_DESC","JOIN_DATE","TENURE_GRP","RENEW_IND","LAST_RENEW_DATE","RENEW_DATE","NEXT_RENEW_DATE","PLUS_STATUS_BEFORE_REN","PLUS_STATUS_AFTER_REN","PLUS_MEMBERSHIP_IND","PLUS_UPGRADE_DATE","autorenew_ind","payroll_deduct_ind"
"6861",109801,291.95,"2018-01",2,"SAVINGS","2010-09-26","3+","RENEWED PLUS","2018-01-11","2018-01-08","2019-01-11","PLUS","PLUS","Y","2015-01-04","Y","N"
"6862",141236,291.48,"2018-01",3,"BUSINESS","2013-01-16","3+","UNRENEWED","2017-01-07","?","2018-01-16","BASE","?","N","?","N","N"
"6863",246780,291.38,"2018-01",2,"SAVINGS","2017-01-29","1","UNRENEWED","2017-01-29","?","2018-01-29","BASE","?","N","?","N","N"
"6864",121473,291.29,"2018-01",2,"SAVINGS","2011-08-18","3+","RENEWED BASE","2018-01-03","2017-12-31","2019-01-03","BASE","BASE","N","2016-05-26","Y","N"
"6865",165268,291.28,"2018-01",3,"BUSINESS","2014-08-28","3+","RENEWED BASE","2018-01-25","2018-01-25","2019-01-28","BASE","BASE","N","?","N","N"
"6866",62846,290.98,"2018-01",2,"SAVINGS","2006-01-23","3+","RENEWED BASE","2018-02-15","2018-02-15","2019-01-23","BASE","BASE","N","?","N","N"
"6867",104073,290.64,"2018-01",2,"SAVINGS","2010-01-16","3+","RENEWED BASE","2017-12-30","2017-12-30","2019-01-16","BASE","BASE","N","?","N","N"
"6868",78272,288.58,"2018-01",2,"SAVINGS","2007-12-07","3+","RENEWED BASE","2018-02-24","2018-02-24","2019-01-02","BASE","BASE","N","?","N","N"
"6869",237120,288.36,"2018-01",2,"SAVINGS","2017-01-22","1","UNRENEWED","2017-01-22","?","2018-01-22","BASE","?","N","?","N","N"
"6870",28381,287.77,"2018-01",2,"SAVINGS","2002-12-08","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-27","BASE","BASE","N","2011-08-31","N","N"
"6871",222920,287.27,"2018-01",3,"BUSINESS","2017-01-13","1","UNRENEWED","2017-01-13","?","2018-01-13","BASE","?","N","?","N","N"
"6872",186138,286.87,"2018-01",2,"SAVINGS","2015-11-14","3","UNRENEWED","2015-11-14","?","2018-01-10","BASE","?","N","?","N","N"
"6873",74535,286.57,"2018-01",3,"BUSINESS","2007-04-22","3+","UNRENEWED","2016-05-15","?","2018-01-10","BASE","?","N","2016-08-28","N","N"
"6874",151764,285.79,"2018-01",2,"SAVINGS","2013-12-21","3+","UNRENEWED","2017-01-05","?","2018-01-05","BASE","?","N","?","N","N"
"6875",145996,285.74,"2018-01",3,"BUSINESS","2013-04-19","3+","RENEWED PLUS","2018-03-01","2018-03-01","2019-01-20","PLUS","PLUS","Y","2016-05-02","N","N"
"6876",188925,285.74,"2018-01",2,"SAVINGS","2016-01-04","2","RENEWED BASE","2018-03-05","2018-03-05","2019-03-05","BASE","BASE","N","?","N","N"
"6877",20376,284.89,"2018-01",2,"SAVINGS","1992-01-25","3+","RENEWED BASE","2017-12-06","2017-12-06","2019-01-08","BASE","BASE","N","?","N","N"
"6878",134892,284.56,"2018-01",2,"SAVINGS","1997-07-24","3+","UNRENEWED","2017-01-16","?","2018-01-16","BASE","?","N","?","N","N"
"6879",96237,284.22,"2018-01",2,"SAVINGS","2009-02-28","3+","UNRENEWED","2017-02-17","?","2018-01-08","BASE","?","N","2014-09-07","N","N"
"6880",229632,283.51,"2018-01",2,"SAVINGS","2017-01-17","1","RENEWED BASE","2017-01-17","2017-12-28","2019-01-17","BASE","BASE","N","?","Y","N"
"6881",153770,283.46,"2018-01",2,"SAVINGS","2014-01-08","3+","RENEWED PLUS","2018-01-08","2018-01-05","2019-01-08","PLUS","PLUS","Y","?","Y","N"
"6882",186776,282.82,"2018-01",2,"SAVINGS","2015-12-18","3","RENEWED BASE","2017-12-19","2017-12-19","2019-01-15","BASE","BASE","N","?","N","N"
"6883",9246,282.67,"2018-01",2,"SAVINGS","2001-01-26","3+","RENEWED BASE","2018-01-26","2018-01-23","2019-01-26","BASE","BASE","N","?","Y","N"
"6884",213609,281.68,"2018-01",2,"SAVINGS","2017-01-06","1","RENEWED BASE","2018-01-22","2018-01-22","2019-01-06","BASE","BASE","N","?","N","N"
"6885",153383,281.43,"2018-01",2,"SAVINGS","2014-01-06","3+","RENEWED BASE","2017-12-13","2017-12-13","2019-01-06","BASE","BASE","N","?","N","N"
"6886",220322,281.43,"2018-01",3,"BUSINESS","2017-01-11","1","UNRENEWED","2017-01-11","?","2018-01-11","PLUS","?","Y","?","N","N"
"6887",8390,281.26,"2018-01",2,"SAVINGS","2001-01-17","3+","RENEWED BASE","2017-12-26","2017-12-26","2019-01-17","BASE","BASE","N","2011-11-06","N","N"
"6888",162384,281.2,"2018-01",2,"SAVINGS","2014-04-15","3+","RENEWED BASE","2018-03-24","2018-03-24","2019-03-24","BASE","BASE","N","?","N","N"
"6889",148343,281.11,"2018-01",3,"BUSINESS","1997-02-25","3+","RENEWED BASE","2018-07-02","2018-07-02","2019-07-02","BASE","BASE","N","?","N","N"
"6890",240524,280.45,"2018-01",2,"SAVINGS","2017-01-25","1","RENEWED PLUS","2018-01-25","2018-01-22","2019-01-25","PLUS","PLUS","Y","2017-07-02","Y","N"
"6891",139573,279.83,"2018-01",3,"BUSINESS","2013-01-09","3+","RENEWED BASE","2017-12-23","2017-12-23","2019-01-09","BASE","BASE","N","?","N","N"
"6892",90079,279.72,"2018-01",2,"SAVINGS","1996-06-20","3+","UNRENEWED","2017-01-06","?","2018-01-06","BASE","?","N","?","N","N"
"6893",220751,279.7,"2018-01",2,"SAVINGS","2017-01-11","1","UNRENEWED","2017-01-11","?","2018-01-11","BASE","?","N","?","N","N"
"6894",242615,279.65,"2018-01",3,"BUSINESS","2017-01-27","1","RENEWED BASE","2018-01-27","2018-01-27","2019-01-27","BASE","BASE","N","?","Y","N"
"6895",113177,279.33,"2018-01",3,"BUSINESS","2011-01-06","3+","RENEWED BASE","2018-02-03","2018-02-03","2019-01-06","BASE","BASE","N","?","N","N"
"6896",236087,277.54,"2018-01",2,"SAVINGS","2017-01-22","1","UNRENEWED","2017-01-22","?","2018-01-22","PLUS","?","Y","?","N","N"
"6897",247846,276.87,"2018-01",3,"BUSINESS","2017-01-30","1","RENEWED PLUS","2018-01-11","2018-01-11","2019-01-30","PLUS","PLUS","Y","?","N","N"
"6898",76245,276.54,"2018-01",3,"BUSINESS","2007-08-31","3+","RENEWED BASE","2018-01-30","2018-01-30","2019-01-20","BASE","BASE","N","?","N","N"
"6899",121326,276.52,"2018-01",3,"BUSINESS","2011-08-12","3+","UNRENEWED","2014-07-29","?","2018-01-05","BASE","?","N","?","N","N"
"6900",200289,276.37,"2018-01",3,"BUSINESS","2016-01-25","2","UNRENEWED","2017-02-26","?","2018-01-25","BASE","?","N","?","N","N"
"6901",106947,276.31,"2018-01",2,"SAVINGS","1999-01-18","3+","RENEWED BASE","2018-01-10","2018-01-10","2019-01-18","BASE","BASE","N","?","N","N"
"6902",40990,276.1,"2018-01",2,"SAVINGS","2004-01-11","3+","RENEWED BASE","2018-01-10","2018-01-07","2019-01-10","BASE","BASE","N","?","Y","N"
"6903",217579,275.97,"2018-01",2,"SAVINGS","2017-01-09","1","UNRENEWED","2017-01-09","?","2018-01-09","BASE","?","N","?","N","N"
"6904",25315,275.51,"2018-01",2,"SAVINGS","2002-10-10","3+","RENEWED BASE","2018-01-19","2018-01-19","2019-01-07","BASE","BASE","N","?","N","N"
"6905",29201,274.88,"2018-01",2,"SAVINGS","1991-10-16","3+","UNRENEWED","2017-01-16","?","2018-01-16","BASE","?","N","?","N","N"
"6906",180473,274.7,"2018-01",2,"SAVINGS","2015-01-29","3","RENEWED BASE","2018-01-08","2018-01-08","2019-01-29","BASE","BASE","N","?","N","N"
"6907",184839,274.09,"2018-01",2,"SAVINGS","2015-10-15","3","UNRENEWED","2017-01-26","?","2018-01-26","BASE","?","N","?","N","N"
"6908",55382,273.76,"2018-01",2,"SAVINGS","1993-01-02","3+","UNRENEWED","2016-12-19","?","2018-01-08","BASE","?","N","?","N","N"
"6909",66690,273.54,"2018-01",2,"SAVINGS","2006-09-13","3+","RENEWED BASE","2018-03-04","2018-03-04","2019-01-11","BASE","BASE","N","2015-11-28","N","N"
"6910",154628,273.5,"2018-01",2,"SAVINGS","2014-01-10","3+","UNRENEWED","2017-01-15","?","2018-01-10","BASE","?","N","?","N","N"
"6911",243454,273.21,"2018-01",3,"BUSINESS","2017-01-27","1","UNRENEWED","2017-01-27","?","2018-01-27","PLUS","?","N","?","N","N"
"6912",171746,272.83,"2018-01",2,"SAVINGS","2015-01-04","3","UNRENEWED","2016-12-26","?","2018-01-04","BASE","?","N","?","N","N"
"6913",221375,272.38,"2018-01",3,"BUSINESS","2017-01-12","1","UNRENEWED","2017-01-12","?","2018-01-12","PLUS","?","Y","?","N","N"
"6914",181706,271.93,"2018-01",2,"SAVINGS","2015-01-31","3","RENEWED BASE","2018-01-31","2018-01-28","2019-01-31","BASE","BASE","N","?","Y","N"
"6915",56368,271.87,"2018-01",2,"SAVINGS","1991-10-28","3+","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","N","2011-06-20","Y","N"
"6916",120840,271,"2018-01",2,"SAVINGS","1995-05-24","3+","RENEWED BASE","2018-08-05","2018-08-05","2019-08-05","BASE","BASE","N","2010-03-30","N","N"
"6917",148018,270.84,"2018-01",2,"SAVINGS","2013-08-22","3+","UNRENEWED","2017-01-20","?","2018-01-20","BASE","?","N","?","N","N"
"6918",161523,270.26,"2018-01",2,"SAVINGS","2014-02-22","3+","UNRENEWED","2017-02-27","?","2018-01-16","BASE","?","N","?","N","N"
"6919",246047,270.26,"2018-01",2,"SAVINGS","2017-01-28","1","UNRENEWED","2017-01-28","?","2018-01-28","BASE","?","N","?","N","N"
"6920",201305,269.71,"2018-01",2,"SAVINGS","2016-01-28","2","UNRENEWED","2017-01-28","?","2018-01-28","PLUS","?","Y","?","N","N"
"6921",163122,269.62,"2018-01",2,"SAVINGS","2014-05-29","3+","UNRENEWED","2017-01-29","?","2018-01-29","BASE","?","N","?","N","N"
"6922",147282,269.48,"2018-01",3,"BUSINESS","2013-07-22","3+","UNRENEWED","2017-01-21","?","2018-01-21","BASE","?","N","2014-09-29","N","N"
"6923",6477,268.68,"2018-01",2,"SAVINGS","2000-11-20","3+","RENEWED BASE","2018-01-10","2018-01-10","2019-01-26","BASE","BASE","N","?","N","N"
"6924",174743,268.58,"2018-01",2,"SAVINGS","2015-01-13","3","UNRENEWED","2017-01-07","?","2018-01-13","PLUS","?","Y","?","N","N"
"6925",142950,268.5,"2018-01",2,"SAVINGS","2013-01-23","3+","RENEWED BASE","2018-01-23","2018-01-20","2019-01-23","BASE","BASE","N","?","Y","N"
"6926",11725,268.1,"2018-01",2,"SAVINGS","2001-07-30","3+","UNRENEWED","2017-01-16","?","2018-01-15","BASE","?","N","?","N","N"
"6927",102747,267.1,"2018-01",2,"SAVINGS","1995-11-29","3+","RENEWED BASE","2018-02-09","2018-02-09","2019-01-27","BASE","BASE","N","?","N","N"
"6928",132652,265.9,"2018-01",3,"BUSINESS","1996-01-07","3+","UNRENEWED","2017-01-09","?","2018-01-06","BASE","?","N","?","N","N"
"6929",19672,265.67,"2018-01",3,"BUSINESS","1991-10-25","3+","UNRENEWED","2017-01-26","?","2018-01-26","BASE","?","N","?","N","N"
"6930",95434,265.54,"2018-01",3,"BUSINESS","2009-01-31","3+","RENEWED BASE","2018-03-02","2018-03-02","2019-01-31","BASE","BASE","N","?","N","N"
"6931",113271,265.06,"2018-01",2,"SAVINGS","2011-01-07","3+","RENEWED BASE","2018-01-08","2018-01-08","2019-01-07","BASE","BASE","N","2011-10-17","N","N"
"6932",6874,264.92,"2018-01",2,"SAVINGS","2000-12-30","3+","RENEWED BASE","2018-03-24","2018-03-24","2019-01-31","BASE","BASE","N","2015-11-28","N","N"
"6933",123204,264.91,"2018-01",3,"BUSINESS","2011-10-26","3+","RENEWED PLUS","2018-02-08","2018-02-08","2019-01-22","PLUS","PLUS","Y","2016-05-25","N","N"
"6934",158789,264.88,"2018-01",2,"SAVINGS","2014-01-23","3+","RENEWED BASE","2018-01-18","2018-01-18","2019-01-23","BASE","BASE","N","?","N","N"
"6935",42897,264.54,"2018-01",2,"SAVINGS","2004-01-26","3+","RENEWED BASE","2018-02-20","2018-02-20","2019-01-04","BASE","BASE","N","2014-12-06","N","N"
"6936",191600,263.98,"2018-01",3,"BUSINESS","2016-01-09","2","RENEWED BASE","2018-01-09","2018-01-06","2019-01-09","BASE","BASE","N","?","Y","N"
"6937",52902,263.77,"2018-01",2,"SAVINGS","2005-01-23","3+","RENEWED BASE","2018-02-05","2018-02-05","2019-01-23","BASE","BASE","N","?","Y","N"
"6938",214958,263.77,"2018-01",2,"SAVINGS","2017-01-07","1","UNRENEWED","2017-01-07","?","2018-01-07","BASE","?","N","?","N","N"
"6939",215740,263.74,"2018-01",2,"SAVINGS","2017-01-08","1","UNRENEWED","2017-01-08","?","2018-01-08","BASE","?","N","?","N","N"
"6940",246787,263.05,"2018-01",2,"SAVINGS","2017-01-29","1","UNRENEWED","2017-01-29","?","2018-01-29","BASE","?","N","?","N","N"
"6941",112743,262.88,"2018-01",2,"SAVINGS","2011-01-03","3+","RENEWED BASE","2018-01-13","2018-01-13","2019-01-13","BASE","BASE","N","?","Y","N"
"6942",231668,262.2,"2018-01",2,"SAVINGS","2017-01-19","1","RENEWED BASE","2018-01-17","2018-01-17","2019-01-19","BASE","BASE","N","?","N","N"
"6943",11810,262.14,"2018-01",3,"BUSINESS","2001-08-06","3+","RENEWED BASE","2018-03-11","2018-03-11","2019-03-11","BASE","BASE","N","?","N","N"
"6944",181511,261.99,"2018-01",2,"SAVINGS","2015-01-31","3","UNRENEWED","2018-09-09","?","2019-09-09","BASE","?","N","?","N","N"
"6945",107264,260.9,"2018-01",3,"BUSINESS","2010-03-16","3+","UNRENEWED","2017-01-28","?","2018-01-28","BASE","?","N","?","N","N"
"6946",249127,260.36,"2018-01",2,"SAVINGS","2017-01-31","1","UNRENEWED","2017-01-31","?","2018-01-31","BASE","?","N","?","N","N"
"6947",12802,260.3,"2018-01",2,"SAVINGS","2001-10-20","3+","UNRENEWED","2018-09-06","?","2019-09-06","BASE","?","N","2010-05-16","N","N"
"6948",134087,260.16,"2018-01",2,"SAVINGS","2012-07-30","3+","RENEWED BASE","2018-01-03","2018-01-03","2019-01-03","BASE","BASE","N","?","Y","N"
"6949",160362,259.68,"2018-01",2,"SAVINGS","2014-01-29","3+","RENEWED BASE","2018-01-29","2018-01-29","2019-01-29","BASE","BASE","N","?","Y","N"
"6950",99654,259.2,"2018-01",3,"BUSINESS","1995-01-04","3+","RENEWED PLUS","2018-01-04","2018-01-01","2019-01-04","PLUS","PLUS","Y","?","Y","N"
"6951",158873,259.04,"2018-01",2,"SAVINGS","2014-01-23","3+","RENEWED BASE","2018-01-23","2018-01-20","2019-01-23","BASE","BASE","N","?","Y","N"
"6952",105492,258.58,"2018-01",2,"SAVINGS","2010-01-23","3+","RENEWED BASE","2018-01-23","2018-01-20","2019-01-23","BASE","BASE","N","?","Y","N"
"6953",57613,257.58,"2018-01",2,"SAVINGS","2005-09-30","3+","UNRENEWED","2017-01-07","?","2018-01-07","BASE","?","N","?","N","N"
"6954",117235,257.49,"2018-01",2,"SAVINGS","2011-01-27","3+","RENEWED BASE","2018-01-27","2018-01-27","2019-01-27","BASE","BASE","N","?","N","N"
"6955",172242,257,"2018-01",2,"SAVINGS","2015-01-06","3","RENEWED BASE","2018-03-30","2018-03-30","2019-03-30","PLUS","BASE","N","2015-11-09","N","N"
"6956",28821,256.26,"2018-01",2,"SAVINGS","2002-12-26","3+","RENEWED BASE","2018-01-22","2018-01-19","2019-01-22","BASE","BASE","N","?","Y","N"
"6957",100431,256.04,"2018-01",2,"SAVINGS","1999-01-30","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-30","BASE","BASE","N","2014-12-07","N","N"
"6958",220576,256.02,"2018-01",3,"BUSINESS","2017-01-11","1","UNRENEWED","2017-01-11","?","2019-08-31","PLUS","?","Y","?","N","N"
"6959",29941,255.28,"2018-01",2,"SAVINGS","2003-01-08","3+","RENEWED BASE","2018-01-08","2018-01-05","2019-01-08","BASE","BASE","N","?","Y","N"
"6960",27060,255.02,"2018-01",2,"SAVINGS","2002-10-12","3+","RENEWED BASE","2018-07-08","2018-07-08","2019-07-08","BASE","BASE","N","2010-07-22","N","N"
"6961",240103,254.85,"2018-01",3,"BUSINESS","2017-01-25","1","UNRENEWED","2017-01-25","?","2018-01-25","PLUS","?","Y","?","N","N"
"6962",112770,254.14,"2018-01",2,"SAVINGS","2011-01-03","3+","RENEWED PLUS","2018-01-09","2018-01-09","2019-01-03","PLUS","PLUS","Y","2017-01-21","N","N"
"6963",981,253.83,"2018-01",2,"SAVINGS","1999-10-24","3+","RENEWED BASE","2017-12-30","2017-12-30","2019-01-18","BASE","BASE","N","?","N","N"
"6964",188658,253.47,"2018-01",2,"SAVINGS","2016-01-04","3","RENEWED PLUS","2017-12-19","2017-12-19","2019-01-16","PLUS","PLUS","Y","2016-07-07","N","N"
"6965",163077,253.16,"2018-01",2,"SAVINGS","2014-05-24","3+","UNRENEWED","2017-01-21","?","2018-01-20","BASE","?","N","?","N","N"
"6966",238746,252.9,"2018-01",2,"SAVINGS","2017-01-24","1","UNRENEWED","2017-01-24","?","2018-01-24","BASE","?","N","?","N","N"
"6967",17825,252.85,"2018-01",2,"SAVINGS","2002-01-29","3+","RENEWED PLUS","2018-01-29","2018-01-26","2019-01-29","PLUS","PLUS","Y","2012-11-16","Y","N"
"6968",219273,252.01,"2018-01",2,"SAVINGS","2017-01-11","1","UNRENEWED","2017-01-11","?","2018-01-11","BASE","?","N","?","N","N"
"6969",142586,251.51,"2018-01",2,"SAVINGS","2013-01-20","3+","RENEWED PLUS","2018-01-20","2018-01-17","2019-01-20","PLUS","PLUS","Y","?","Y","N"
"6970",61200,251.42,"2018-01",2,"SAVINGS","2006-01-09","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-09","BASE","BASE","N","?","N","N"
"6971",6583,251.3,"2018-01",2,"SAVINGS","2000-12-02","3+","RENEWED BASE","2018-01-18","2018-01-18","2019-01-02","BASE","BASE","N","?","N","N"
"6972",227531,251.14,"2018-01",2,"SAVINGS","2017-01-15","1","RENEWED BASE","2018-01-15","2018-01-15","2019-01-15","BASE","BASE","N","?","N","N"
"6973",49666,250.48,"2018-01",2,"SAVINGS","2004-12-17","3+","RENEWED PLUS","2018-01-20","2018-01-20","2019-01-29","PLUS","PLUS","Y","2015-01-29","N","Y"
"6974",158353,250.06,"2018-01",2,"SAVINGS","2014-01-21","3+","RENEWED PLUS","2018-05-25","2018-05-25","2019-05-25","PLUS","PLUS","Y","2014-06-09","N","N"
"6975",183097,249.97,"2018-01",2,"SAVINGS","2015-07-15","3","UNRENEWED","2017-01-11","?","2018-01-11","BASE","?","N","2015-10-13","N","N"
"6976",235462,249.76,"2018-01",2,"SAVINGS","2017-01-21","1","UNRENEWED","2017-01-21","?","2018-01-21","BASE","?","N","?","N","N"
"6977",237446,249.52,"2018-01",2,"SAVINGS","2017-01-23","1","RENEWED BASE","2018-07-21","2018-07-21","2019-07-21","BASE","BASE","N","?","N","N"
"6978",204772,249.03,"2018-01",2,"SAVINGS","2017-01-18","1","UNRENEWED","2017-01-18","?","2018-01-18","BASE","?","N","?","N","N"
"6979",58656,248.59,"2018-01",2,"SAVINGS","2005-11-05","3+","RENEWED PLUS","2018-02-03","2018-02-03","2019-01-31","PLUS","PLUS","Y","2015-10-03","N","N"
"6980",103417,248.28,"2018-01",3,"BUSINESS","2010-01-12","3+","RENEWED BASE","2018-01-17","2018-01-17","2019-01-12","BASE","BASE","N","?","N","N"
"6981",243007,248.24,"2018-01",2,"SAVINGS","2017-01-27","1","RENEWED BASE","2018-01-27","2018-01-27","2019-01-27","BASE","BASE","N","?","Y","N"
"6982",179453,248.05,"2018-01",2,"SAVINGS","2015-01-25","3","RENEWED BASE","2018-03-16","2018-03-16","2019-01-25","BASE","BASE","N","?","N","N"
"6983",2119,248,"2018-01",3,"BUSINESS","2000-01-07","3+","RENEWED BASE","2017-12-16","2017-12-16","2019-01-06","BASE","BASE","N","?","N","N"
"6984",114774,247.81,"2018-01",2,"SAVINGS","2011-01-14","3+","UNRENEWED","2017-03-09","?","2018-01-15","BASE","?","N","?","N","N"
"6985",68785,247.53,"2018-01",2,"SAVINGS","2006-12-02","3+","UNRENEWED","2016-12-01","?","2018-01-05","PLUS","?","Y","2017-09-29","N","N"
"6986",239283,247.34,"2018-01",2,"SAVINGS","2017-01-25","1","RENEWED PLUS","2018-02-06","2018-01-22","2019-08-31","PLUS","PLUS","Y","2017-06-30","N","N"
"6987",172521,246.91,"2018-01",2,"SAVINGS","2015-01-07","3+","UNRENEWED","2017-01-15","?","2018-01-24","BASE","?","N","?","N","N"
"6988",137240,246.35,"2018-01",2,"SAVINGS","2012-12-18","3+","RENEWED BASE","2018-02-15","2018-02-15","2019-01-23","BASE","BASE","N","?","N","N"
"6989",118628,246.12,"2018-01",2,"SAVINGS","2011-02-25","3+","UNRENEWED","2017-02-05","?","2018-01-31","BASE","?","N","?","N","N"
"6990",232177,245.47,"2018-01",2,"SAVINGS","2017-01-19","1","UNRENEWED","2017-01-19","?","2018-01-19","BASE","?","N","?","N","N"
"6991",187621,245.03,"2018-01",2,"SAVINGS","2016-01-02","2","UNRENEWED","2016-12-24","?","2017-04-22","PLUS","?","Y","?","N","N"
"6992",61745,244.38,"2018-01",2,"SAVINGS","2006-01-14","3+","UNRENEWED","2018-09-18","?","2019-09-18","PLUS","?","Y","2013-09-10","N","N"
"6993",127780,244.38,"2018-01",2,"SAVINGS","2012-01-16","3+","UNRENEWED","2017-01-26","?","2018-01-16","BASE","?","N","2014-11-15","N","N"
"6994",50307,244.3,"2018-01",3,"BUSINESS","2005-01-04","3+","UNRENEWED","2016-12-08","?","2018-01-04","BASE","?","N","?","N","N"
"6995",180283,244.13,"2018-01",2,"SAVINGS","2015-01-28","3","UNRENEWED","2017-01-15","?","2018-01-28","BASE","?","N","?","N","N"
"6996",90096,244.01,"2018-01",2,"SAVINGS","2009-01-04","3+","RENEWED BASE","2018-01-04","2018-01-01","2019-01-04","BASE","BASE","N","?","Y","N"
"6997",187014,243.67,"2018-01",2,"SAVINGS","2015-12-29","3","UNRENEWED","2015-12-29","?","2018-01-07","BASE","?","N","?","N","N"
"6998",147884,243.54,"2018-01",2,"SAVINGS","2013-08-17","3+","UNRENEWED","2017-01-12","?","2018-01-31","BASE","?","N","?","N","N"
"6999",15,243.13,"2018-01",3,"BUSINESS","1985-07-26","3+","RENEWED BASE","2018-01-16","2018-01-16","2019-01-08","BASE","BASE","N","?","N","N"
"7000",247096,242.5,"2018-01",2,"SAVINGS","2017-01-29","1","UNRENEWED","2017-01-29","?","2018-01-29","BASE","?","N","?","N","N"
"7001",165124,241.44,"2018-01",2,"SAVINGS","2014-08-22","3+","UNRENEWED","2017-01-03","?","2018-01-31","BASE","?","N","?","N","N"
"7002",66685,241.4,"2018-01",2,"SAVINGS","1994-01-31","3+","RENEWED BASE","2018-01-24","2018-01-24","2019-01-31","BASE","BASE","N","?","N","N"
"7003",98987,240.23,"2018-01",2,"SAVINGS","2009-08-25","3+","UNRENEWED","2017-01-19","?","2018-01-19","BASE","?","N","?","N","N"
"7004",142621,239.53,"2018-01",2,"SAVINGS","2013-01-21","3+","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","N","?","Y","N"
"7005",20720,239.26,"2018-01",2,"SAVINGS","1996-07-18","3+","RENEWED BASE","2018-08-30","2018-08-30","2019-08-30","BASE","BASE","N","?","N","N"
"7006",241894,238.95,"2018-01",2,"SAVINGS","2017-01-26","1","RENEWED BASE","2018-04-22","2018-04-22","2019-04-22","BASE","BASE","N","?","N","N"
"7007",26812,238.88,"2018-01",3,"BUSINESS","1991-04-11","3+","RENEWED BASE","2017-05-10","2017-05-10","2019-01-31","BASE","BASE","N","2010-05-26","N","N"
"7008",71133,238.83,"2018-01",2,"SAVINGS","2007-01-13","3+","RENEWED PLUS","2018-01-13","2018-01-10","2019-01-13","PLUS","PLUS","Y","2010-12-01","Y","N"
"7009",206193,238.71,"2018-01",2,"SAVINGS","2017-01-18","1","UNRENEWED","2018-09-15","?","2019-09-15","BASE","?","N","?","N","N"
"7010",77762,237.95,"2018-01",3,"BUSINESS","1993-11-14","3+","RENEWED BASE","2018-01-19","2018-01-19","2019-01-17","BASE","BASE","N","2010-10-22","N","N"
"7011",219528,237.28,"2018-01",2,"SAVINGS","2017-01-11","1","RENEWED BASE","2018-01-11","2018-01-11","2019-01-11","BASE","BASE","N","?","Y","N"
"7012",249853,237.28,"2018-01",2,"SAVINGS","2017-01-31","1","UNRENEWED","2017-01-31","?","2018-01-31","BASE","?","N","?","N","N"
"7013",192171,237.2,"2018-01",2,"SAVINGS","2016-01-09","2","RENEWED BASE","2018-01-09","2018-01-09","2019-01-09","BASE","BASE","N","?","Y","N"
"7014",181981,236.22,"2018-01",2,"SAVINGS","2015-02-21","3","UNRENEWED","2017-01-25","?","2018-01-25","BASE","?","N","?","N","N"
"7015",49716,236.21,"2018-01",3,"BUSINESS","2004-12-20","3+","RENEWED BASE","2018-01-12","2018-01-12","2019-01-12","BASE","BASE","N","?","Y","N"
