"COHORT_MONTH","MEMBERSHIP_ID","MEMBERSHIP_TYPE_CODE","MEMBERSHIP_TYPE_DESC","JOIN_DATE","TENURE_GRP","RENEW_IND","LAST_RENEW_DATE","RENEW_DATE","NEXT_RENEW_DATE","PLUS_STATUS_BEFORE_REN","PLUS_STATUS_AFTER_REN","PLUS_MEMBERSHIP_IND","PLUS_UPGRADE_DATE","autorenew_ind","payroll_deduct_ind"
"2018-01",55150,3,"BUSINESS","1992-01-25","3+","RENEWED BASE","2017-12-30","2017-12-30","2019-01-25","BASE","BASE","N","2016-04-08","N","N"
"2018-01",6904,2,"SAVINGS","2001-01-02","3+","RENEWED BASE","2018-01-02","2017-12-30","2019-01-02","BASE","BASE","N","2014-10-28","Y","N"
"2018-01",169457,2,"SAVINGS","1999-06-08","3+","UNRENEWED","2017-01-29","?","2018-01-29","BASE","?","N","?","N","N"
"2018-01",77389,2,"SAVINGS","2007-11-01","3+","RENEWED BASE","2017-12-11","2017-12-11","2019-01-31","BASE","BASE","N","?","N","N"
"2018-01",72473,3,"BUSINESS","2007-01-23","3+","RENEWED PLUS","2017-12-16","2017-12-16","2019-01-23","PLUS","PLUS","Y","?","N","N"
"2018-01",118121,3,"BUSINESS","2011-01-31","3+","RENEWED PLUS","2017-12-19","2017-12-19","2019-01-26","PLUS","PLUS","Y","2016-12-27","N","N"
"2018-01",42316,3,"BUSINESS","2004-01-21","3+","RENEWED PLUS","2018-01-25","2018-01-25","2019-01-21","PLUS","PLUS","Y","2013-08-06","N","N"
"2018-01",79892,2,"SAVINGS","2008-01-10","3+","RENEWED BASE","2018-01-10","2018-01-07","2019-01-10","BASE","BASE","N","2016-11-19","Y","N"
"2018-01",93507,2,"SAVINGS","2009-01-21","3+","UNRENEWED","2017-01-04","?","2018-01-21","BASE","?","N","?","N","N"
"2018-01",201937,2,"SAVINGS","2016-01-29","2","RENEWED PLUS","2018-03-16","2018-03-16","2019-01-29","PLUS","PLUS","Y","?","N","N"
"2018-01",30316,3,"BUSINESS","2003-01-11","3+","RENEWED BASE","2017-12-13","2017-12-13","2019-01-11","BASE","BASE","N","?","N","N"
"2018-01",196128,2,"SAVINGS","2016-01-16","2","RENEWED BASE","2016-12-17","2018-01-17","2019-01-17","BASE","BASE","N","?","N","N"
"2018-01",129265,2,"SAVINGS","2012-01-24","3+","RENEWED PLUS","2018-01-27","2018-01-27","2019-01-27","PLUS","PLUS","Y","2014-04-05","Y","N"
"2018-01",184708,2,"SAVINGS","2015-10-10","3","RENEWED BASE","2018-04-05","2018-04-05","2019-04-05","BASE","BASE","N","?","N","N"
"2018-01",27578,3,"BUSINESS","2002-11-02","3+","RENEWED PLUS","2018-01-15","2018-01-15","2019-01-04","PLUS","PLUS","Y","2017-07-01","N","N"
"2018-01",220085,3,"BUSINESS","2017-01-11","1","RENEWED BASE","2018-01-03","2018-01-03","2019-01-11","PLUS","BASE","N","?","N","N"
"2018-01",89460,2,"SAVINGS","2009-01-29","3+","RENEWED PLUS","2018-02-24","2018-02-24","2019-01-29","PLUS","PLUS","Y","2013-11-23","N","N"
"2018-01",123269,2,"SAVINGS","2011-10-28","3+","RENEWED BASE","2018-01-20","2018-01-20","2019-01-20","BASE","BASE","N","2016-12-11","N","N"
"2018-01",76840,2,"SAVINGS","2007-10-06","3+","RENEWED BASE","2018-04-11","2018-04-11","2019-04-11","BASE","BASE","N","2014-02-12","N","N"
"2018-01",160290,3,"BUSINESS","2014-01-28","3+","RENEWED PLUS","2018-01-10","2018-01-10","2019-01-28","PLUS","PLUS","Y","2014-06-06","N","N"
"2018-01",219212,3,"BUSINESS","2017-01-11","2","RENEWED BASE","2018-01-14","2018-01-14","2019-01-19","BASE","BASE","N","?","Y","N"
"2018-01",68544,3,"BUSINESS","1994-02-22","3+","UNRENEWED","2016-01-25","?","2018-01-10","BASE","?","N","?","N","N"
"2018-01",151113,2,"SAVINGS","1997-10-22","3+","RENEWED PLUS","2018-02-22","2018-02-22","2019-01-18","PLUS","PLUS","Y","2014-08-17","N","N"
"2018-01",98532,2,"SAVINGS","1997-01-09","3+","RENEWED BASE","2017-12-19","2017-12-19","2019-01-09","BASE","BASE","N","?","N","N"
"2018-01",233089,2,"SAVINGS","2017-01-20","1","UNRENEWED","2017-01-20","?","2018-01-20","BASE","?","N","?","N","N"
"2018-01",228225,2,"SAVINGS","2017-01-16","1","UNRENEWED","2017-01-16","?","2018-01-16","BASE","?","N","?","N","N"
"2018-01",204773,2,"SAVINGS","2017-01-18","1","RENEWED BASE","2018-01-11","2018-01-11","2019-01-18","PLUS","BASE","N","2017-01-28","N","N"
"2018-01",28381,2,"SAVINGS","2002-12-08","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-27","BASE","BASE","N","2011-08-31","N","N"
"2018-01",1065,2,"SAVINGS","1999-10-31","3+","RENEWED PLUS","2017-01-03","2017-12-31","2018-01-03","PLUS","PLUS","Y","2012-09-29","N","N"
"2018-01",230473,3,"BUSINESS","2017-01-18","1","RENEWED BASE","2018-01-22","2018-01-22","2019-01-18","PLUS","BASE","N","?","N","N"
"2018-01",68541,2,"SAVINGS","2006-11-19","3+","RENEWED BASE","2018-01-14","2018-01-14","2019-01-24","BASE","BASE","N","?","N","N"
"2018-01",146551,2,"SAVINGS","2013-06-01","3+","RENEWED BASE","2018-03-02","2018-03-02","2019-03-02","BASE","BASE","N","?","N","N"
"2018-01",9119,2,"SAVINGS","2001-01-24","3+","RENEWED BASE","2017-01-24","2018-01-21","2018-01-24","BASE","BASE","N","2016-11-21","N","N"
"2018-01",33745,3,"BUSINESS","1992-01-07","3+","RENEWED BASE","2018-02-28","2018-02-28","2019-01-07","BASE","BASE","N","?","N","N"
"2018-01",130968,2,"SAVINGS","2012-02-13","3+","RENEWED BASE","2018-03-01","2018-03-01","2019-01-30","PLUS","BASE","N","2015-01-30","N","N"
"2018-01",184109,2,"SAVINGS","2015-09-15","3","UNRENEWED","2017-01-13","?","2018-01-13","BASE","?","N","?","N","N"
"2018-01",22613,2,"SAVINGS","1996-02-24","3+","RENEWED BASE","2018-01-12","2018-01-12","2019-01-16","BASE","BASE","N","?","N","N"
"2018-01",245224,2,"SAVINGS","2017-01-28","1","UNRENEWED","2017-01-28","?","2018-01-28","PLUS","?","Y","?","N","N"
"2018-01",216623,2,"SAVINGS","2017-01-09","1","RENEWED BASE","2018-01-09","2018-01-09","2019-01-09","BASE","BASE","N","?","Y","N"
"2018-01",134663,2,"SAVINGS","1997-01-05","3+","RENEWED PLUS","2017-12-26","2017-12-26","2019-01-05","PLUS","PLUS","Y","2015-01-03","N","N"
"2018-01",57018,2,"SAVINGS","1996-01-21","3+","RENEWED PLUS","2018-01-05","2018-01-05","2019-01-20","PLUS","PLUS","Y","2015-02-22","N","N"
"2018-01",46099,3,"BUSINESS","2004-06-28","3+","RENEWED BASE","2016-01-11","2018-01-03","2019-01-11","BASE","BASE","N","2011-11-14","N","N"
"2018-01",110575,3,"BUSINESS","1997-01-20","3+","UNRENEWED","2017-01-23","?","2018-01-20","PLUS","?","Y","2014-07-27","N","N"
"2018-01",22467,2,"SAVINGS","1992-01-10","3+","RENEWED PLUS","2018-01-10","2018-01-07","2019-01-10","PLUS","PLUS","Y","2010-09-07","Y","N"
"2018-01",214958,2,"SAVINGS","2017-01-07","1","UNRENEWED","2017-01-07","?","2018-01-07","BASE","?","N","?","N","N"
"2018-01",220717,2,"SAVINGS","2017-01-11","1","RENEWED BASE","2018-07-01","2018-07-01","2019-07-01","BASE","BASE","N","?","N","N"
"2018-01",14721,2,"SAVINGS","2002-01-04","3+","RENEWED BASE","2018-01-07","2018-01-07","2019-01-04","BASE","BASE","N","?","N","N"
"2018-01",84027,2,"SAVINGS","2008-04-11","3+","RENEWED BASE","2018-03-10","2018-03-10","2019-03-10","BASE","BASE","N","?","N","N"
"2018-01",185494,2,"SAVINGS","2015-11-01","3","RENEWED BASE","2018-01-10","2018-01-10","2019-01-07","BASE","BASE","N","?","N","N"
"2018-01",91078,3,"BUSINESS","2009-01-10","3+","RENEWED BASE","2017-11-30","2017-11-30","2019-01-10","BASE","BASE","N","?","N","N"
"2018-01",8234,2,"SAVINGS","2001-01-15","3+","RENEWED PLUS","2018-01-15","2018-01-12","2019-01-15","PLUS","PLUS","Y","2015-08-27","Y","N"
"2018-01",242582,2,"SAVINGS","2017-01-27","1","RENEWED BASE","2018-02-04","2018-02-04","2019-01-27","PLUS","BASE","Y","2018-02-28","N","N"
"2018-01",160774,2,"SAVINGS","2014-01-31","3+","UNRENEWED","2017-02-01","?","2018-01-31","BASE","?","N","?","N","N"
"2018-01",119755,2,"SAVINGS","1996-02-01","3+","RENEWED BASE","2018-01-31","2018-01-28","2019-01-31","BASE","BASE","N","2014-11-26","Y","N"
"2018-01",34713,3,"BUSINESS","1992-01-05","3+","RENEWED BASE","2017-12-04","2017-12-04","2019-01-05","BASE","BASE","N","?","N","N"
"2018-01",204668,2,"SAVINGS","2017-01-18","1","RENEWED BASE","2017-12-15","2017-12-15","2019-01-18","BASE","BASE","N","?","N","N"
"2018-01",227266,2,"SAVINGS","2017-01-15","1","RENEWED BASE","2018-01-07","2018-01-07","2019-01-15","BASE","BASE","N","?","N","N"
"2018-01",165841,2,"SAVINGS","1999-01-11","3+","RENEWED BASE","2017-01-12","2018-01-09","2018-01-12","BASE","BASE","N","?","Y","N"
"2018-01",130012,2,"SAVINGS","2012-01-28","3+","RENEWED BASE","2018-01-10","2018-01-10","2019-01-28","BASE","BASE","N","2012-05-08","N","N"
"2018-01",29394,3,"BUSINESS","1992-10-22","3+","RENEWED PLUS","2017-12-27","2017-12-27","2019-01-09","PLUS","PLUS","Y","2014-09-02","Y","N"
"2018-01",89664,2,"SAVINGS","2009-01-02","3+","RENEWED BASE","2018-01-02","2017-12-30","2019-01-02","BASE","BASE","N","?","Y","N"
"2018-01",11700,3,"BUSINESS","1993-01-02","3+","RENEWED BASE","2017-12-23","2017-12-23","2019-01-02","BASE","BASE","Y","2018-04-20","N","N"
"2018-01",75457,2,"SAVINGS","1993-07-28","3+","RENEWED PLUS","2018-01-26","2018-01-26","2019-01-05","PLUS","PLUS","Y","2017-09-05","N","N"
"2018-01",211788,2,"SAVINGS","2017-01-05","1","RENEWED BASE","2018-03-22","2018-03-22","2019-03-22","BASE","BASE","N","?","N","N"
"2018-01",237904,2,"SAVINGS","2017-01-23","1","UNRENEWED","2017-01-23","?","2018-01-23","BASE","?","N","?","N","N"
"2018-01",24797,2,"SAVINGS","2002-07-01","3+","RENEWED PLUS","2018-01-28","2018-01-25","2019-01-28","PLUS","PLUS","Y","2014-09-30","Y","N"
"2018-01",50307,3,"BUSINESS","2005-01-04","3+","UNRENEWED","2016-12-08","?","2018-01-04","BASE","?","N","?","N","N"
"2018-01",154108,2,"SAVINGS","2014-01-09","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-09","BASE","BASE","N","?","N","Y"
"2018-01",229198,2,"SAVINGS","2017-01-17","1","RENEWED PLUS","2018-01-17","2018-01-17","2019-01-17","PLUS","PLUS","Y","2017-05-18","Y","N"
"2018-01",33757,3,"BUSINESS","1992-01-29","3+","RENEWED BASE","2018-01-08","2018-01-08","2019-01-29","BASE","BASE","N","?","N","N"
"2018-01",207422,3,"BUSINESS","2017-01-25","1","RENEWED PLUS","2018-01-17","2018-01-17","2019-01-25","BASE","PLUS","Y","2018-01-17","Y","N"
"2018-01",122972,2,"SAVINGS","2011-10-17","3+","RENEWED BASE","2017-12-08","2017-12-08","2019-01-15","BASE","BASE","Y","2018-02-03","N","N"
"2018-01",60829,2,"SAVINGS","2006-01-07","3+","RENEWED BASE","2017-12-10","2017-12-10","2019-01-07","BASE","BASE","N","?","N","N"
"2018-01",212625,2,"SAVINGS","2017-01-05","1","RENEWED BASE","2018-01-05","2018-01-05","2019-01-05","BASE","BASE","N","?","Y","N"
"2018-01",177923,3,"BUSINESS","2015-01-21","3","RENEWED BASE","2018-01-06","2018-01-06","2019-01-21","PLUS","BASE","N","2016-11-17","N","N"
"2018-01",214818,2,"SAVINGS","2017-01-07","1","RENEWED BASE","2017-01-07","2018-01-03","2019-01-07","BASE","BASE","N","?","Y","N"
"2018-01",88908,2,"SAVINGS","2008-12-11","3+","RENEWED BASE","2018-01-08","2018-01-08","2019-01-30","BASE","BASE","N","?","N","N"
"2018-01",177101,3,"BUSINESS","2015-01-19","3","RENEWED BASE","2017-12-09","2017-12-09","2019-01-19","BASE","BASE","N","2016-12-01","N","N"
"2018-01",96255,2,"SAVINGS","2009-03-02","3+","RENEWED PLUS","2018-01-27","2018-01-24","2019-01-27","PLUS","PLUS","Y","2016-01-26","Y","N"
"2018-01",182277,2,"SAVINGS","2015-04-06","3","UNRENEWED","2017-01-28","?","2018-01-28","BASE","?","N","?","N","N"
"2018-01",132078,3,"BUSINESS","2012-03-26","3+","UNRENEWED","2016-12-09","?","2018-01-10","BASE","?","N","2012-12-01","N","N"
"2018-01",151102,2,"SAVINGS","1999-03-13","3+","RENEWED BASE","2017-11-30","2017-11-30","2019-01-06","BASE","BASE","N","2015-11-21","Y","N"
"2018-01",172510,2,"SAVINGS","2015-01-07","3","RENEWED PLUS","2018-01-07","2018-01-04","2019-01-07","PLUS","PLUS","Y","2015-07-01","Y","N"
"2018-01",98613,2,"SAVINGS","2009-07-31","3+","UNRENEWED","2017-01-21","?","2018-01-18","BASE","?","N","2015-10-23","N","N"
"2018-01",145763,2,"SAVINGS","2013-03-29","3+","UNRENEWED","2017-01-17","?","2018-01-17","BASE","?","N","?","N","N"
"2018-01",196615,2,"SAVINGS","2016-01-17","2","RENEWED BASE","2017-12-20","2017-12-20","2019-01-17","BASE","BASE","N","?","N","N"
"2018-01",102919,3,"BUSINESS","1998-01-13","3+","RENEWED BASE","2018-01-13","2018-01-10","2019-01-13","BASE","BASE","N","?","Y","N"
"2018-01",231320,2,"SAVINGS","2017-01-18","1","RENEWED BASE","2018-02-22","2018-02-22","2019-01-18","PLUS","BASE","Y","2018-09-10","N","N"
"2018-01",31994,3,"BUSINESS","2003-01-21","3+","UNRENEWED","2016-12-12","?","2018-01-21","PLUS","?","Y","?","N","N"
"2018-01",200106,2,"SAVINGS","2016-01-25","2","RENEWED PLUS","2018-01-25","2018-01-22","2019-01-25","PLUS","PLUS","Y","2016-02-11","Y","N"
"2018-01",3549,2,"SAVINGS","2000-01-25","3+","RENEWED BASE","2018-02-17","2018-02-17","2019-02-17","BASE","BASE","N","2017-05-25","Y","N"
"2018-01",140842,3,"BUSINESS","2013-01-14","3+","UNRENEWED","2017-01-07","?","2018-01-14","PLUS","?","Y","2017-10-31","N","N"
"2018-01",124601,2,"SAVINGS","1998-01-23","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-22","BASE","BASE","N","?","Y","N"
"2018-01",246065,2,"SAVINGS","2017-01-28","1","UNRENEWED","2017-01-28","?","2018-01-28","BASE","?","N","?","N","N"
"2018-01",158869,2,"SAVINGS","2014-01-23","3+","RENEWED BASE","2018-01-26","2018-01-26","2019-01-23","BASE","BASE","N","?","N","N"
"2018-01",214785,2,"SAVINGS","2017-01-07","1","UNRENEWED","2017-01-07","?","2018-01-07","BASE","?","N","?","N","N"
"2018-01",249116,2,"SAVINGS","2017-01-31","1","RENEWED BASE","2018-01-18","2018-01-18","2019-01-31","BASE","BASE","N","?","N","N"
"2018-01",69372,2,"SAVINGS","2006-12-24","3+","RENEWED PLUS","2017-12-19","2017-12-19","2019-01-15","PLUS","PLUS","Y","2015-11-01","N","N"
"2018-01",6596,3,"BUSINESS","2000-12-03","3+","RENEWED BASE","2018-03-30","2018-03-30","2019-01-31","BASE","BASE","N","2011-05-13","N","N"
"2018-01",33208,2,"SAVINGS","2003-01-28","3+","UNRENEWED","2017-01-25","?","2019-08-31","PLUS","?","Y","2015-11-29","N","N"
"2018-01",112193,2,"SAVINGS","2011-01-27","3+","RENEWED BASE","2018-01-27","2018-01-24","2019-01-27","BASE","BASE","N","2016-10-14","Y","N"
"2018-01",8583,2,"SAVINGS","2001-01-19","3+","RENEWED BASE","2018-01-19","2018-01-16","2019-01-19","BASE","BASE","N","?","Y","N"
"2018-01",11158,3,"BUSINESS","1992-01-30","3+","RENEWED BASE","2018-01-27","2018-01-27","2019-01-30","BASE","BASE","N","?","N","N"
"2018-01",159802,2,"SAVINGS","2014-01-26","3+","RENEWED PLUS","2018-01-26","2018-01-23","2019-01-26","PLUS","PLUS","Y","2014-11-05","Y","N"
"2018-01",134055,2,"SAVINGS","2012-07-28","3+","RENEWED PLUS","2018-01-28","2018-01-28","2019-01-28","PLUS","PLUS","Y","2015-02-21","N","N"
"2018-01",44842,3,"BUSINESS","1993-06-19","3+","RENEWED PLUS","2017-12-14","2017-12-14","2019-01-09","PLUS","PLUS","Y","2015-10-28","N","N"
"2018-01",104050,3,"BUSINESS","2010-01-15","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-15","BASE","BASE","N","?","N","N"
"2018-01",69627,2,"SAVINGS","2007-01-02","3+","RENEWED PLUS","2017-12-23","2017-12-23","2019-01-02","PLUS","PLUS","Y","2013-07-13","N","Y"
"2018-01",171322,2,"SAVINGS","2015-01-03","3","RENEWED BASE","2018-01-16","2018-01-07","2018-01-15","BASE","BASE","N","?","N","N"
"2018-01",24541,2,"SAVINGS","2002-06-17","3+","RENEWED BASE","2018-01-19","2018-01-16","2019-01-19","BASE","BASE","N","2015-11-29","Y","N"
"2018-01",51578,2,"SAVINGS","2005-01-14","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-14","BASE","BASE","N","?","Y","N"
"2018-01",93069,2,"SAVINGS","2009-01-19","3+","RENEWED PLUS","2018-01-19","2018-01-16","2019-01-19","PLUS","PLUS","N","2017-10-30","Y","N"
"2018-01",2665,3,"BUSINESS","2000-01-14","3+","RENEWED BASE","2018-01-16","2018-01-16","2019-01-13","BASE","BASE","N","?","N","N"
"2018-01",165232,2,"SAVINGS","2014-08-27","3+","RENEWED BASE","2018-03-23","2018-03-23","2019-01-31","BASE","BASE","N","?","N","N"
"2018-01",245863,2,"SAVINGS","2017-01-28","1","RENEWED BASE","2018-02-02","2018-02-02","2019-01-28","BASE","BASE","N","?","N","N"
"2018-01",77354,2,"SAVINGS","2007-10-30","3+","RENEWED BASE","2018-01-27","2018-01-27","2019-01-31","BASE","BASE","N","?","N","N"
"2018-01",149841,3,"BUSINESS","2013-10-25","3+","RENEWED BASE","2018-02-01","2018-02-01","2019-01-23","BASE","BASE","N","2014-08-02","N","N"
"2018-01",118259,3,"BUSINESS","1996-01-29","3+","RENEWED PLUS","2018-01-21","2018-01-21","2019-01-28","PLUS","PLUS","Y","2014-12-31","N","N"
"2018-01",158164,3,"BUSINESS","2014-01-20","3+","UNRENEWED","2016-01-25","?","2018-01-31","PLUS","?","Y","?","N","N"
"2018-01",217587,3,"BUSINESS","2017-01-09","1","RENEWED PLUS","2017-11-22","2017-11-22","2019-01-09","PLUS","PLUS","Y","?","N","N"
"2018-01",72561,2,"SAVINGS","2007-01-24","3+","RENEWED BASE","2017-12-19","2017-12-19","2019-01-24","BASE","BASE","N","?","Y","N"
"2018-01",116094,2,"SAVINGS","2011-01-21","3+","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","N","?","Y","N"
"2018-01",128876,2,"SAVINGS","2012-01-22","3+","RENEWED BASE","2018-05-22","2018-05-22","2019-05-22","BASE","BASE","N","?","N","N"
"2018-01",235624,3,"BUSINESS","2017-01-21","1","RENEWED BASE","2018-01-02","2018-01-02","2019-01-21","BASE","BASE","N","?","N","N"
"2018-01",117676,2,"SAVINGS","2011-01-29","3+","UNRENEWED","2017-01-21","?","2018-01-29","BASE","?","N","?","N","N"
"2018-01",90783,2,"SAVINGS","2009-01-09","3+","RENEWED BASE","2018-01-09","2018-01-06","2019-01-09","BASE","BASE","N","?","Y","N"
"2018-01",237119,2,"SAVINGS","2017-01-22","1","RENEWED BASE","2018-06-24","2018-06-24","2019-06-24","PLUS","BASE","N","?","N","N"
"2018-01",5212,3,"BUSINESS","2000-06-30","3+","RENEWED PLUS","2018-01-23","2018-01-23","2019-01-23","PLUS","PLUS","Y","2011-02-23","N","N"
"2018-01",144987,2,"SAVINGS","1998-01-04","3+","RENEWED BASE","2018-01-14","2018-01-14","2019-01-15","BASE","BASE","N","2016-05-22","N","N"
"2018-01",25419,3,"BUSINESS","1992-01-25","3+","RENEWED PLUS","2018-01-24","2018-01-24","2019-01-24","PLUS","PLUS","Y","2014-02-18","Y","N"
"2018-01",177213,3,"BUSINESS","2015-01-19","3","RENEWED PLUS","2018-03-24","2018-03-24","2019-03-24","PLUS","PLUS","Y","2017-09-02","N","N"
"2018-01",14402,2,"SAVINGS","2002-01-02","3+","RENEWED PLUS","2018-01-02","2017-12-30","2019-01-02","PLUS","PLUS","N","2015-09-07","Y","N"
"2018-01",248401,2,"SAVINGS","2017-01-30","1","UNRENEWED","2017-01-30","?","2018-01-30","BASE","?","N","?","N","N"
"2018-01",241569,3,"BUSINESS","2017-01-26","1","UNRENEWED","2017-01-26","?","2018-01-26","PLUS","?","Y","?","N","N"
"2018-01",82193,3,"BUSINESS","2008-01-26","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-26","PLUS","PLUS","Y","2016-08-01","N","N"
"2018-01",87028,2,"SAVINGS","2008-10-10","3+","RENEWED BASE","2018-07-05","2018-07-05","2019-07-05","BASE","BASE","N","?","N","N"
"2018-01",78640,2,"SAVINGS","2007-12-27","3+","RENEWED BASE","2017-12-29","2017-12-29","2019-01-02","BASE","BASE","N","?","N","N"
"2018-01",248509,2,"SAVINGS","2017-01-30","1","RENEWED BASE","2018-01-30","2018-01-30","2019-01-30","BASE","BASE","N","?","Y","N"
"2018-01",24967,2,"SAVINGS","2002-07-12","3+","RENEWED PLUS","2018-01-18","2018-01-15","2019-01-18","PLUS","PLUS","Y","2012-11-25","Y","N"
"2018-01",14053,3,"BUSINESS","1992-01-18","3+","RENEWED BASE","2018-01-19","2018-01-19","2019-01-18","BASE","BASE","N","2013-08-31","N","N"
"2018-01",112861,2,"SAVINGS","2011-01-04","3+","RENEWED BASE","2018-01-04","2018-01-01","2019-01-04","BASE","BASE","N","?","Y","N"
"2018-01",7916,3,"BUSINESS","2001-01-13","3+","RENEWED BASE","2017-12-04","2017-12-04","2019-01-13","BASE","BASE","N","?","N","N"
"2018-01",202680,2,"SAVINGS","2016-01-30","2","RENEWED PLUS","2018-01-30","2018-01-27","2019-01-30","PLUS","PLUS","Y","?","Y","N"
"2018-01",152525,2,"SAVINGS","2014-01-03","3+","RENEWED BASE","2018-02-18","2018-02-18","2019-01-20","BASE","BASE","N","?","N","N"
"2018-01",234837,2,"SAVINGS","2017-01-21","1","UNRENEWED","2017-01-21","?","2018-01-21","BASE","?","N","?","N","N"
"2018-01",126950,2,"SAVINGS","2012-01-12","3+","RENEWED PLUS","2018-01-12","2018-01-09","2019-01-12","PLUS","PLUS","Y","2013-07-06","Y","N"
"2018-01",216568,2,"SAVINGS","2017-01-08","1","UNRENEWED","2017-01-08","?","2019-08-31","BASE","?","N","?","N","N"
"2018-01",25261,2,"SAVINGS","2002-07-25","3+","RENEWED BASE","2018-05-18","2018-05-18","2019-05-18","BASE","BASE","N","?","N","N"
"2018-01",101622,2,"SAVINGS","2009-12-27","3+","RENEWED BASE","2017-12-31","2017-12-31","2019-01-03","BASE","BASE","N","?","N","N"
"2018-01",162497,2,"SAVINGS","2014-04-25","3+","RENEWED BASE","2018-03-18","2018-03-18","2019-01-28","BASE","BASE","N","?","N","N"
"2018-01",176526,2,"SAVINGS","2015-01-17","3","RENEWED PLUS","2018-01-02","2018-01-02","2019-01-17","PLUS","PLUS","Y","?","N","N"
"2018-01",17248,2,"SAVINGS","2002-01-25","3+","RENEWED BASE","2018-01-25","2018-01-22","2019-01-25","BASE","BASE","N","?","Y","N"
"2018-01",213303,2,"SAVINGS","2017-01-06","1","UNRENEWED","2017-01-06","?","2018-01-06","BASE","?","N","?","N","N"
"2018-01",240755,3,"BUSINESS","2017-01-25","1","RENEWED PLUS","2018-01-25","2018-01-25","2019-01-25","PLUS","PLUS","Y","?","Y","N"
"2018-01",45727,2,"SAVINGS","2004-06-03","3+","RENEWED BASE","2018-01-09","2018-01-09","2019-01-05","BASE","BASE","N","2011-01-12","N","N"
"2018-01",151286,2,"SAVINGS","1998-01-26","3+","RENEWED BASE","2018-01-26","2018-01-23","2019-01-26","BASE","BASE","N","?","Y","N"
"2018-01",234523,2,"SAVINGS","2017-01-21","1","RENEWED BASE","2018-01-20","2018-01-20","2019-01-21","BASE","BASE","N","?","N","N"
"2018-01",121829,2,"SAVINGS","2011-09-07","3+","RENEWED BASE","2018-01-28","2018-01-28","2019-01-23","PLUS","BASE","Y","2018-03-25","N","N"
"2018-01",43102,3,"BUSINESS","2004-01-28","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-27","BASE","BASE","N","?","N","N"
"2018-01",238746,2,"SAVINGS","2017-01-24","1","UNRENEWED","2017-01-24","?","2018-01-24","BASE","?","N","?","N","N"
"2018-01",84734,3,"BUSINESS","1999-01-24","3+","RENEWED PLUS","2018-01-20","2018-01-20","2019-01-06","PLUS","PLUS","Y","2009-12-31","N","N"
"2018-01",99832,2,"SAVINGS","1995-01-02","3+","RENEWED BASE","2018-01-24","2018-01-24","2019-01-02","BASE","BASE","N","2011-06-30","N","N"
"2018-01",204,2,"SAVINGS","1987-12-28","3+","UNRENEWED","2017-01-19","?","2018-01-31","BASE","?","N","2015-12-12","N","N"
"2018-01",222423,2,"SAVINGS","2017-01-12","1","UNRENEWED","2017-01-12","?","2018-01-12","BASE","?","N","?","N","N"
"2018-01",16097,3,"BUSINESS","2002-01-16","3+","RENEWED BASE","2018-02-18","2018-02-18","2019-01-16","BASE","BASE","N","?","N","N"
"2018-01",210435,2,"SAVINGS","2017-01-03","1","RENEWED BASE","2017-01-03","2018-01-03","2019-01-03","BASE","BASE","N","?","N","N"
"2018-01",38156,2,"SAVINGS","2003-10-23","3+","RENEWED PLUS","2018-01-22","2018-01-22","2019-01-20","PLUS","PLUS","Y","2016-06-20","N","N"
